T,0229,0308,0323,0221,0306
-475,0.0,0.0,0.0,-0.041833348947966115,0.0
-470,0.0,0.0,0.0,-0.016097833323325334,0.0
-465,0.0,0.0,0.0,-0.010786194782441905,0.0
-460,0.0,0.0,0.0,-0.014814816537995715,0.0
-455,0.0,0.0,0.0,-0.010853346664325443,0.0
-450,0.0,0.0,0.0,-0.011231410872110032,0.0
-445,0.0,0.0,0.0,-0.009210100665521718,0.0
-440,0.0,0.0,0.0,-0.008161601358663935,0.0
-435,0.0,0.0,0.0,-0.00670541997320891,0.0
-430,0.0,0.0,0.0,-0.006483045636448552,0.0
-425,0.0,0.0,0.0,-0.007071548419676245,0.0
-420,0.0,0.0,0.0,-0.006076042105071958,0.0
-415,0.0,0.0,0.0,-0.005067638540761139,0.0
-410,0.0,0.0,0.0,-0.0019145558614625535,0.0
-405,0.0,0.0,0.0,8.292742187423384e-05,0.0
-400,0.0,0.0,0.0,0.001350776332288779,0.0
-395,0.0,0.0,0.0,0.003630071454404576,0.0
-390,0.0,0.0,0.0,0.006130800923265757,0.0
-385,0.0,0.0,0.0,0.008365343295714929,0.0
-380,0.0,0.0,0.0,0.010501460579358598,0.0
-375,0.0,0.0,0.0,0.011110299034648038,0.0
-370,-0.0027497566302346088,0.0,0.0,0.012207193912117865,0.0
-365,0.023857170196858957,0.0,0.0,0.013099623279143094,0.0
-360,0.02824317427552545,0.0,0.0,0.012972120610045133,0.0
-355,0.027055601912451446,0.0,0.0,0.012314934670774403,0.0
-350,0.025179974500820924,0.0,0.0,0.012557898784852911,0.0
-345,0.015359295623975639,0.0,0.0,0.012491671050244506,0.0
-340,0.0024566696230253486,0.0,0.0,0.01310642336097482,0.0
-335,-0.012806553129782088,0.0,0.0,0.013417446994742455,0.005450749403239514
-330,-0.023223286198493884,0.0,0.0,0.014560239838155218,0.0025169562259276085
-325,-0.028409212570097535,0.0,0.0,0.016508343533286136,-0.0011828315748746423
-320,-0.0265047392119235,0.0,0.0,0.01907214549961904,0.0027915854104380825
-315,-0.027440483285635066,0.0,0.0,0.0209351684256302,0.01205940366110094
-310,-0.01911214693213898,0.01765585533773822,0.0,0.0215490884214729,0.01934384056695891
-305,-0.014613095990190415,0.017541568201188778,0.0,0.02177717132674573,0.02391806865853769
-300,-0.006637328109572228,0.02144195530339931,0.0,0.02129755569089319,0.026154696962442766
-295,-0.006057960132558829,0.03470406884779581,0.0,0.02209100701301106,0.023667154425169902
-290,-0.006009540313576179,0.024696888039377456,0.0,0.024011601476504555,0.022731748081043758
-285,-0.002886495807769599,0.020802862721746064,0.0,0.02783385392429909,0.021186155653969183
-280,0.001639746461214513,0.01209210884204465,0.0,0.03224096339015167,0.021519682304795174
-275,0.0037553117891841385,0.007583616379554781,0.0,0.03739298488336054,0.024089790305310686
-270,0.005761828155032322,0.006672656870924874,0.0,0.04222117418931038,0.026450450707981344
-265,0.01009249889170058,0.008095089298253682,0.0,0.04508405070983431,0.03076792623759332
-260,0.014505141732137693,0.009220643819650477,0.0,0.048259070704439765,0.031826755694637394
