T,0229,0308,0323,0221,0306
-475,0.0,0.0,0.0,-0.007362939474911481,0.0
-470,0.0,0.0,0.0,-0.012404461347651054,0.0
-465,0.0,0.0,0.0,-0.000957297932937609,0.0
-460,0.0,0.0,0.0,0.0016074548975570653,0.0
-455,0.0,0.0,0.0,0.0013438711033168743,0.0
-450,0.0,0.0,0.0,0.0012397911724849775,0.0
-445,0.0,0.0,0.0,0.00019975545342543164,0.0
-440,0.0,0.0,0.0,4.104656913480579e-05,0.0
-435,0.0,0.0,0.0,-0.0016008122836491537,0.0
-430,0.0,0.0,0.0,-0.004087288000656682,0.0
-425,0.0,0.0,0.0,-0.007497246437490542,0.0
-420,0.0,0.0,0.0,-0.012478175607390424,0.0
-415,0.0,0.0,0.0,-0.017019756479722706,0.0
-410,0.0,0.0,0.0,-0.020869977205149187,0.0
-405,0.0,0.0,0.0,-0.024272570771111626,0.0
-400,0.0,0.0,0.0,-0.027678435660703837,0.0
-395,0.0,0.0,0.0,-0.03058626697197825,0.0
-390,0.0,0.0,0.0,-0.03365395067403699,0.0
-385,0.0,0.0,0.0,-0.036458155043474924,0.0
-380,0.0,0.0,0.0,-0.03849451919260983,0.0
-375,0.0,0.0,0.0,-0.03957564960768222,0.0
-370,-0.018849626378260806,0.0,0.0,-0.04103848875241627,0.0
-365,-0.006971939598514976,0.0,0.0,-0.04247176437016837,0.0
-360,-0.009065336748501905,0.0,0.0,-0.04333362934335923,0.0
-355,-0.008351790049587686,0.0,0.0,-0.04436404568345658,0.0
-350,-0.011792181475901418,0.0,0.0,-0.046091209505888915,0.0
-345,-0.005514185720605118,0.0,0.0,-0.04700110195572192,0.0
-340,-0.0059581437826353055,0.0,0.0,-0.04936201295128887,0.0
-335,-0.007776038047397117,0.0,0.0,-0.05062331778051051,0.01632057292531274
-330,-0.011239909477274126,0.0,0.0,-0.05231125073491901,0.0011261202174824138
-325,-0.013858547483477382,0.0,0.0,-0.05360830245745736,0.0018501817013733628
-320,-0.017150525363884752,0.0,0.0,-0.055417613918247045,-0.0019567270325050426
-315,-0.019743196713867775,0.0,0.0,-0.05682986244111941,-0.010374522511573224
-310,-0.021745574627893154,-0.005540812946285056,0.0,-0.05898838186131528,-0.018373351841804254
-305,-0.023278687295538787,-0.023002254276947246,0.0,-0.06319183201360931,-0.02418035743583377
-300,-0.02764790091619882,-0.013616525911190266,0.0,-0.06866141562150734,-0.030839753988159965
-295,-0.031131892323132154,-0.024191349874969504,0.0,-0.07392002793107719,-0.04042246014095782
-290,-0.03601747283597989,-0.01756595482261453,0.0,-0.0787162966263746,-0.04807091935203754
-285,-0.036302511186424725,-0.021440647032500607,0.0,-0.08349479992455569,-0.05416362605768152
-280,-0.03718311485030541,-0.022254506630262457,0.0,-0.08924050688949925,-0.0581133180032616
-275,-0.042228319190368006,-0.026356470260138418,0.0,-0.09621060481585524,-0.06422502787814377
-270,-0.051580600965406204,-0.03283820942911582,0.0,-0.10275818439760236,-0.06835118277583419
-265,-0.05726427905946778,-0.03780636999264282,0.0,-0.10667209740849627,-0.07591916658870337
-260,-0.06358722162689842,-0.04066978553846513,0.0,-0.11146051148509264,-0.0805594535736957
-255,-0.06608931514501414,-0.04006441007428978,0.0,-0.11483884237299101,-0.08334064818282094
-250,-0.0651134373640093,-0.04491353688994097,0.0,-0.11821529951701197,-0.08740338977660386
-245,-0.06532514157084174,-0.04691813231463028,0.0,-0.12216796520248956,-0.09095602896422557
-240,-0.06597063491730604,-0.042635016272521135,0.0,-0.12506765818576332,-0.09364077280304331
-235,-0.06736250117924801,-0.04473626051470929,0.0,-0.12774340062361791,-0.0987603170488246
-230,-0.06956903641880478,-0.04613495756283599,-0.05853608987726818,-0.13022843488506144,-0.10589111276450588
-225,-0.07298970767610663,-0.05024095513854465,-0.05684960673015539,-0.13339790750954056,-0.11252825291051327
-220,-0.07671968051096989,-0.05408309951739834,-0.07967169492722292,-0.1354307271261831,-0.11542108925387716
-215,-0.08087206034356746,-0.05438781590886643,-0.0447061001039307,-0.13611493764454927,-0.11944919543864192
-210,-0.08639257608092017,-0.056407989237417425,-0.032747832088232974,-0.13636555608557258,-0.12189943055122937
-205,-0.08954074721492508,-0.05972516960534566,-0.0349652401613853,-0.13769481177036552,-0.125057577730755
-200,-0.09152832245012832,-0.06478237972978895,-0.031248018679947972,-0.14005463568087856,-0.12701082791363869
-195,-0.09407317275337951,-0.06851436116277691,-0.0363399449288974,-0.14294577411994813,-0.12903036075098823
-190,-0.09451322234128057,-0.07386974039210936,-0.04850810102489793,-0.14634986287881743,-0.13068062092493243
-185,-0.09737475241172351,-0.07739334399044659,-0.060943611719597966,-0.14796311104922794,-0.13444660801141145
-180,-0.1006663632097404,-0.08261923955245115,-0.06124130770433123,-0.14968102387970228,-0.13878900328646837
-175,-0.10453310261581487,-0.08896274938529025,-0.055501218652307664,-0.15008802325534853,-0.14249952272508742
-170,-0.10572136111447739,-0.09653744764358618,-0.0643206957129944,-0.14895625774345866,-0.1453849509267897
-165,-0.1050444436236835,-0.10328309396456299,-0.0690969408562019,-0.1482188186013082,-0.14896274775325632
-160,-0.1041479725047172,-0.10631820682284408,-0.0636327036914229,-0.1472512773502778,-0.14929086178200562
-155,-0.0992559350993123,-0.10845262448787747,-0.06807763507708874,-0.14786792941010837,-0.15022859032347
